3.555976190125302305e-01,6.444023809874697140e-01
1.101440788977730012e-01,8.898559211022269988e-01
8.872743162476087742e-01,1.127256837523912675e-01
4.344056137347324098e-01,5.655943862652677012e-01
4.237114906253709457e-01,5.762885093746288323e-01
7.661829553850409980e-01,2.338170446149588633e-01
7.151381633416135086e-01,2.848618366583863803e-01
1.401326168662901384e-01,8.598673831337096951e-01
1.471088844462886125e-01,8.528911155537114430e-01
2.471538503702695455e-01,7.528461496297303990e-01
2.797990327702227220e-01,7.202009672297774445e-01
2.280112685970250852e-01,7.719887314029750813e-01
2.807351520787542132e-01,7.192648479212457868e-01
8.287707103341729331e-01,1.712292896658271502e-01
8.469903895874374422e-01,1.530096104125626966e-01
2.822754839630001733e-01,7.177245160369997157e-01
8.685212838136230351e-01,1.314787161863771314e-01
1.101440788977730012e-01,8.898559211022269988e-01
8.560239560963720518e-01,1.439760439036278927e-01
7.126481980941689054e-01,2.873518019058312056e-01
7.913715506595535576e-01,2.086284493404464979e-01
3.651253937129007587e-01,6.348746062870992413e-01
1.722590791318792947e-01,8.277409208681207886e-01
7.319589094249850936e-01,2.680410905750149619e-01
6.603871318555549763e-01,3.396128681444449127e-01
6.350777918064108851e-01,3.649222081935890594e-01
1.121884184021650077e-01,8.878115815978351311e-01
5.188675893364951275e-01,4.811324106635048170e-01
8.661247128526214922e-01,1.338752871473785355e-01
3.910923834660881004e-01,6.089076165339120106e-01
7.556717142220247263e-01,2.443282857779753292e-01
1.471088844462886125e-01,8.528911155537114430e-01
8.773085155737646579e-01,1.226914844262352589e-01
2.506609599351005135e-01,7.493390400648995975e-01
8.658596749808298298e-01,1.341403250191703367e-01
1.268727764480750975e-01,8.731272235519249580e-01
7.515107335680740741e-01,2.484892664319258981e-01
4.982957664232962047e-01,5.017042335767036842e-01
6.589576378150269198e-01,3.410423621849730802e-01
7.255914979550628363e-01,2.744085020449370527e-01
7.696067183589034855e-01,2.303932816410965978e-01
2.196175816261390634e-01,7.803824183738609088e-01
8.191893367666216452e-01,1.808106632333784380e-01
8.017426611752075383e-01,1.982573388247924895e-01
3.613668500159694097e-01,6.386331499840303128e-01
4.733506139646126987e-01,5.266493860353873568e-01
1.666880207704728445e-01,8.333119792295271555e-01
4.089532803487663237e-01,5.910467196512338983e-01
2.043410357093002061e-01,7.956589642906998217e-01
7.412372296047078368e-01,2.587627703952922742e-01
7.792260290726522598e-01,2.207739709273476847e-01
8.595729787204555716e-01,1.404270212795444839e-01
1.005221935910498854e-01,8.994778064089501424e-01
7.228515098243646353e-01,2.771484901756354202e-01
1.268727764480750975e-01,8.731272235519249580e-01
1.933048070240507010e-01,8.066951929759491602e-01
8.277592922354545246e-01,1.722407077645454476e-01
8.245561818122650877e-01,1.754438181877348291e-01
8.386118527612513862e-01,1.613881472387486693e-01
8.556300025046477131e-01,1.443699974953523424e-01
7.455035197232838806e-01,2.544964802767161194e-01
8.441253179912620030e-01,1.558746820087381912e-01
3.217680325265226404e-01,6.782319674734773596e-01
8.641548409381426543e-01,1.358451590618572347e-01
8.714198878807606352e-01,1.285801121192394481e-01
7.335233827779198412e-01,2.664766172220799367e-01
2.847151261190892790e-01,7.152848738809107765e-01
2.994511601863483197e-01,7.005488398136516803e-01
2.495264747625515478e-01,7.504735252374484800e-01
7.922587282578227308e-01,2.077412717421773247e-01
8.872743162476087742e-01,1.127256837523912675e-01
8.114072167892203424e-01,1.885927832107795188e-01
1.123651199531062461e-01,8.876348800468936151e-01
1.103329993602199383e-01,8.896670006397802144e-01
7.124368218451453405e-01,2.875631781548544930e-01
8.704929096392607368e-01,1.295070903607392077e-01
5.695061174400593007e-01,4.304938825599406438e-01
8.679863247176931029e-01,1.320136752823070636e-01
1.103329993602199383e-01,8.896670006397802144e-01
2.320060628704082029e-01,7.679939371295919637e-01
8.685212838136230351e-01,1.314787161863771314e-01
7.418885892911866176e-01,2.581114107088133269e-01
8.352898809048279194e-01,1.647101190951720806e-01
2.255274995214801292e-01,7.744725004785200095e-01
1.517394194112565708e-01,8.482605805887434292e-01
1.913512145801669617e-01,8.086487854198332048e-01
7.692217149783068253e-01,2.307782850216931192e-01
2.495264747625515478e-01,7.504735252374484800e-01
4.238383688675979033e-01,5.761616311324021522e-01
6.948374408964929083e-01,3.051625591035070917e-01
2.255274995214801292e-01,7.744725004785200095e-01
6.383677759984098810e-01,3.616322240015901190e-01
6.433310045323471504e-01,3.566689954676530161e-01
2.062645115956266983e-01,7.937354884043733572e-01
8.924187737339568383e-01,1.075812262660431201e-01
6.544073884041043954e-01,3.455926115958957157e-01
6.785539931673979508e-01,3.214460068326018827e-01
8.658596749808298298e-01,1.341403250191703367e-01
9.118617766868100660e-02,9.088138223313191322e-01
5.816300699189067558e-01,4.183699300810931332e-01
2.919218733182481484e-01,7.080781266817519626e-01
7.913195965909181062e-01,2.086804034090818938e-01
1.268727764480750975e-01,8.731272235519249580e-01
2.255274995214801292e-01,7.744725004785200095e-01
3.643653516321190833e-01,6.356346483678809722e-01
7.331279067856358855e-01,2.668720932143641145e-01
3.822092774661007275e-01,6.177907225338994390e-01
8.913906980814807479e-01,1.086093019185192243e-01
2.383543433031151682e-01,7.616456566968848874e-01
8.806655155135475477e-01,1.193344844864526050e-01
2.811712604883424005e-01,7.188287395116575995e-01
2.084664420399739149e-01,7.915335579600261129e-01
8.963367372887093287e-01,1.036632627112905325e-01
8.348101895946815620e-01,1.651898104053186045e-01
1.226782205008550564e-01,8.773217794991448049e-01
8.831678206605353409e-01,1.168321793394648117e-01
7.151381633416135086e-01,2.848618366583863803e-01
2.022398280154452388e-01,7.977601719845547334e-01
2.451852494981846264e-01,7.548147505018153458e-01
5.846254766655689661e-01,4.153745233344309784e-01
2.080672341571614958e-01,7.919327658428386707e-01
8.003309933946211041e-01,1.996690066053788404e-01
7.730527902525187178e-01,2.269472097474811711e-01
7.590173778966687879e-01,2.409826221033311566e-01
8.990380787851774969e-01,1.009619212148224338e-01
3.733310498606866590e-01,6.266689501393134520e-01
5.610959801660442281e-01,4.389040198339557719e-01
3.643653516321190833e-01,6.356346483678809722e-01
4.719563537451099688e-01,5.280436462548900867e-01
2.729314897500584314e-01,7.270685102499416796e-01
5.117822611145517175e-01,4.882177388854482269e-01
4.763658596928184719e-01,5.236341403071815837e-01
2.916032709269317236e-01,7.083967290730682764e-01
7.736753151739081957e-01,2.263246848260917488e-01
3.439654793495589002e-01,6.560345206504413218e-01
1.098119088341503735e-01,8.901880911658495155e-01
8.072139564244533716e-01,1.927860435755464619e-01
1.563361886189471583e-01,8.436638113810527306e-01
1.180266565218996144e-01,8.819733434781005244e-01
7.320449971598079753e-01,2.679550028401919137e-01
7.104758968867166402e-01,2.895241031132833598e-01
8.990380787851774969e-01,1.009619212148224338e-01
4.910049965803839345e-01,5.089950034196163431e-01
3.541971571333782931e-01,6.458028428666218179e-01
2.196175816261390634e-01,7.803824183738609088e-01
8.810014051722598882e-01,1.189985948277401534e-01
7.937950887057214633e-01,2.062049112942786200e-01
8.913906980814807479e-01,1.086093019185192243e-01
2.765173052250391450e-01,7.234826947749608550e-01
